Content,Date,Jour,Mois,Année,Utilisateur,Thème,Score,Compound,Sentiment,Mentions principales
#TransitionEnergetique « Voici mes 10 commandements pour la transition énergétique » Philippe Charlez (interview) ift.tt/qW3ugUH,2023-03-09,9,3,2023,Smart City en France,,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4926}",0.4926,Positif,[]
#TransitionEnergetique L'entreprise italienne Prysmian profite de la transition énergétique pour augmenter ... - Zone Bourse ift.tt/VnRTWiF,2023-03-09,9,3,2023,Smart City en France,,"{'neg': 0.118, 'neu': 0.636, 'pos': 0.246, 'compound': 0.4234}",0.4234,Positif,['entreprise']
"#TransitionEnergetique Plan de sobriété et transition énergétique, le digital, un allié de poids pour les bailleurs sociaux ift.tt/BV1DIEa",2023-03-09,9,3,2023,Smart City en France,,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,Positif,[]
"🇩🇪« Ne pas manquer le moment critique » [Den kritischen Zeitpunkt nicht verpassen], document de réflexion publié par @Leopoldina : 
🔴L'Académie allemande des sciences enjoint le ""gouvernement de coalition à faire plus d’efforts pour la transition énergétique de l’Allemagne"" 1/2",2023-03-09,9,3,2023,Baptiste Petitjean,,"{'neg': 0.058, 'neu': 0.843, 'pos': 0.1, 'compound': 0.3911}",0.3911,Positif,"['allemand', 'gouvernement']"
"Les écolo sont les plus grand opposants à la transition énergétique, exemple beaucoup beaucoup trop.",2023-03-09,9,3,2023,FQ,,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,Positif,[]
La transition énergétique offre une formidable variété d'opportunités professionnelles !  #métiers,2023-03-09,9,3,2023,Patriarca Sylvie,,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.8655}",0.8655,Positif,[]
"Grande annonce ! 📢 
Notre partenaire @VivreenVille lance son blogue sur la transition énergétique au Québec, «Réduire notre empreinte». Visitez leur site web pour découvrir leurs articles 👇

reduirenotreempreinte.com/bl…
#reduirenotreempreinte #transitionenergetique",2023-03-09,9,3,2023,Piétons Québec,,"{'neg': 0.052, 'neu': 0.796, 'pos': 0.152, 'compound': 0.4574}",0.4574,Positif,[]
"Vous voulez parler, je suppose, d'éolien et de PV, ""sources d’électricité bas carbone majeurs pour notre souveraineté énergétique et participant à la transition énergétique du pays"" sans risques d'accidents majeurs ni  déchets hypertoxiques à léguer à une centaine de génération ?",2023-03-09,9,3,2023,Thierry Salomon,,"{'neg': 0.041, 'neu': 0.736, 'pos': 0.223, 'compound': 0.8282}",0.8282,Positif,"['éolien', 'électricité']"
"🪴 Dans le cadre du Plan d’Action pour le Climat et la Transition Énergétique (PACTE), participez à une conférence de l’association Mon coin potager.

📅 Samedi 25 mars à 15h
📍 Médiathèque, Salle Guy Béart

ℹ Inscriptions et programme sur : garches.fr/actualites/bien-d…",2023-03-09,9,3,2023,Ville de Garches,,"{'neg': 0.048, 'neu': 0.869, 'pos': 0.083, 'compound': 0.3365}",0.3365,Positif,['conférence']
"#conseilGrandArras

✅Un budget responsable et engagé pour :

📍accélérer la transition énergétique
📍renforcer la solidarité avec les communes",2023-03-09,9,3,2023,Com. Urbaine Arras,,"{'neg': 0.092, 'neu': 0.623, 'pos': 0.285, 'compound': 0.636}",0.636,Positif,['accélérer']
"La face cachée des énergies vertes
Guillaume Pitron et Jean-Louis Perez
Voitures électriques, éoliennes, panneaux solaires… La transition énergétique laisse entrevoir la promesse d'un monde plus prospère et pacifique, enfin libéré du pétrole. ..imagotv.fr/documentaires/la-…",2023-03-09,9,3,2023,Felisk the cat,,"{'neg': 0.14, 'neu': 0.633, 'pos': 0.226, 'compound': 0.5856}",0.5856,Positif,"['énergie', 'pétrole', 'électrique', 'éolien', 'solaire', 'vert', 'monde']"
"Les deux vampires du système néolibéral occidental, Joe Biden et Ursula von der Leyen visent un « accord » sur les métaux de la transition énergétique #Transition écologique
Ils décident des trucs en mode : « on se partage le monde… »  ouest-france.fr/environnemen…",2023-03-10,10,3,2023,❌Zone 51🇪🇭,,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.8126}",0.8126,Positif,"['france', 'écologique', 'monde']"
#Energie23 Quelles solutions pour poursuivre la transition énergétique face à la crise actuelle ? maddy.news/3JczJfb - via @bymaddyness /,2023-03-10,10,3,2023,Pauline Vettier,,"{'neg': 0.262, 'neu': 0.577, 'pos': 0.162, 'compound': -0.5574}",-0.5574,Negatif,['solution']
Transition énergétique: Biden et von der Leyen veulent éviter une concurrence délétère lalibre.be/economie/conjonct… - editor/source : AFP  -,2023-03-10,10,3,2023,Polbegov,,"{'neg': 0.061, 'neu': 0.802, 'pos': 0.137, 'compound': 0.4389}",0.4389,Positif,[]
"[Recherche]
Lancement de la chaire de recherche « Transition énergétique & transformation des modèles économiques » @Laboratoire_LEO  & @CA_Centre_Loire et soutenu par @LouisBachelier
Ce projet de recherche étudie les risques pour le secteur bancaire liés au changement climatique",2023-03-10,10,3,2023,Université d'Orléans,,"{'neg': 0.036, 'neu': 0.867, 'pos': 0.096, 'compound': 0.3612}",0.3612,Positif,"['climat', 'projet']"
Transition énergétique: Biden et von der Leyen veulent éviter une concurrence délétère lalibre.be/economie/conjonct…,2023-03-10,10,3,2023,La Libre,,"{'neg': 0.086, 'neu': 0.724, 'pos': 0.191, 'compound': 0.3818}",0.3818,Positif,[]
"🇫🇷🇬🇧 Avec ce 36e Sommet franco-britannique, nous renforçons notre coopération en faveur de la transition énergétique.

Nous signons avec mon homologue @grantshapps deux partenariats pour développer ensemble le #nucléaire & les #ENR et accélérer notre sortie des énergies fossiles.",2023-03-10,10,3,2023,Agnès Pannier-Runacher 🇫🇷🇪🇺,,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.8975}",0.8975,Positif,"['énergie', 'nucléaire', 'fossile', 'accélérer']"
"Parler de « transition énergétique » et renforcer le nucléaire… faut oser, d’autant que l’EPR de Flamanville accumule les déboires et le retard !… un gouffre financier avant d’avoir démarré 😨🙃",2023-03-10,10,3,2023,Christine B.,,"{'neg': 0.048, 'neu': 0.812, 'pos': 0.139, 'compound': 0.5972}",0.5972,Positif,['nucléaire']
Exploitation d'hydrocarbures  : Publiez ce que vous payez/Sénégal et CAJUST se penchent sur les enjeux de la transition énergétique seneweb.com/news/Societe/exp…,2023-03-10,10,3,2023,Ba Sidy El Hadji,,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5562}",0.5562,Positif,[]
"A Washington, Joe Biden et Ursula von der Leyen visent un ""accord"" sur les métaux de la transition énergétique rtbf.be/article/a-washington… - editor/source : AFP， édité par Alain Lechien",2023-03-10,10,3,2023,Polbegov,,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6588}",0.6588,Positif,[]
"⁷⁷Soutenez la campagne🔓Unlock pour une transition énergétique juste et efficace en signant la pétition : bit.ly/3qJE3Z2
#Unlock #Renovationperformante",2023-03-10,10,3,2023,Marité,,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}",0.7184,Positif,[]
PARIS : 3 groupes français pour la transition énergétique du ... - Presse Agence presseagence.fr/lettre-econo… #Paris #Transport #RATP #RER #Transilien #SNFC,2023-03-10,10,3,2023,MyTransit Paris,,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.646}",0.646,Positif,['français']
"A Washington, Joe Biden et Ursula von der Leyen visent un ""accord"" sur les métaux de la transition énergétique rtbf.be/article/a-washington…",2023-03-10,10,3,2023,RTBF info,,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.6249}",0.6249,Positif,[]
"#senegal #kebetu #afrique
L'étude de la transition énergétique au Sénégal par deux organisations.
> bit.ly/3FgenuJ",2023-03-10,10,3,2023,Teledakar,,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,Positif,[]
Joe Biden et Ursula von der Leyen visent un « accord » sur les métaux de la transition énergétique ouest-france.fr/environnemen…,2023-03-10,10,3,2023,Ouest-France,,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.6249}",0.6249,Positif,['france']
Joe Biden et Ursula von der Leyen visent un «accord» sur les métaux de la transition énergétique sudinfo.be/id631637/article/…,2023-03-10,10,3,2023,Sudinfo.be,,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.5106}",0.5106,Positif,[]
"#Biden et #vonderLeyen veulent conclure un ""accord"" sur les métaux de la transition #énergétique, selon un communiqué",2023-03-10,10,3,2023,ALERTES INFO,,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.6249}",0.6249,Positif,[]
"#FLASHINFO
#Biden et #vonderLeyen veulent conclure un ""accord"" sur les métaux de la transition #énergétique, selon un communiqué",2023-03-10,10,3,2023,Arab News French,,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.6249}",0.6249,Positif,[]
Quelles solutions pour poursuivre la transition énergétique face à la crise actuelle ? is.gd/G5euNx via @bymaddyness,2023-03-10,10,3,2023,Aurélie Coudouel,,"{'neg': 0.296, 'neu': 0.522, 'pos': 0.183, 'compound': -0.5574}",-0.5574,Negatif,['solution']
"L'Allemagne, cet emblème de la transition énergétique à base d'ENR  lesechos.fr/industrie-servic…",2023-03-10,10,3,2023,Gilles Babinet,,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4926}",0.4926,Positif,[]
TRANSITION ÉNERGÉTIQUE : 123 NOUVEAUX POINTS D’ÉCLAIRAGE PUBLIC MODERNISÉS. :  jjthomas.canalblog.com/archi…,2023-03-11,11,3,2023,Jean-Jacques THOMAS,,"{'neg': 0.124, 'neu': 0.642, 'pos': 0.233, 'compound': 0.6322}",0.6322,Positif,[]
Maintenant cap vers nos minerais critiques. A quelle  condition notre amont minier peut-il contribuer  à répondre à la lutte contre le changement climatique.  La stratégie de transition énergétique peut-elle compter sur les minerais critiques de la RDC?,2023-03-11,11,3,2023,Héritier Mazu,,"{'neg': 0.169, 'neu': 0.74, 'pos': 0.091, 'compound': -0.6114}",-0.6114,Negatif,['climat']
"Les métaux critiques : apport de la RDC dans la transition énergétique. La demande étant  croissante,  la RDC saura t-elle répondre ?",2023-03-11,11,3,2023,Héritier Mazu,,"{'neg': 0.101, 'neu': 0.794, 'pos': 0.105, 'compound': 0.1739}",0.1739,Positif,[]
Biden et von der Leyen visent un «accord» sur les métaux de la transition énergétique buff.ly/3l9Lqtp,2023-03-11,11,3,2023,⭐⭐Milarsky👸🌌,,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.5106}",0.5106,Positif,[]
"#icicarecrute Vous êtes à la recherche d'un job près de chez vous ? Vous avez envie d'agir, en faveur de la transition énergétique, industrielle et numérique ? 

👍 Il y a forcément un métier chez nous qui vous correspond !  

#AnimonsLeMonde #cdi #alternance #recrutement",2023-03-11,11,3,2023,Bouygues Energies & Services,,"{'neg': 0.019, 'neu': 0.872, 'pos': 0.109, 'compound': 0.7539}",0.7539,Positif,[]
« Les pompes à chaleur ont leur rôle à jouer dans la transition énergétique » trends.levif.be/a-la-une/ene…📌📌📌,2023-03-11,11,3,2023,Viviane Godenne 🐝,,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.8074}",0.8074,Positif,[]
"Joe Biden et Ursula von der Leyen ont promis vendredi à Washington d'éviter une concurrence délétère dans la course à la transition énergétique, ce qui doit passer par un accord sur certains métaux. fr.euronews.com/2023/03/11/t…",2023-03-11,11,3,2023,Hoang Quy-Luat,,"{'neg': 0.032, 'neu': 0.714, 'pos': 0.254, 'compound': 0.7906}",0.7906,Positif,[]
« La méthode du gouvernement est d’embarquer les citoyens dans le défi de la transition énergétique. » @AgnesRunacher,2023-03-11,11,3,2023,Les Jeunes avec Macron,,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.4939}",0.4939,Positif,['gouvernement']
La transition énergétique offre une opportunité historique à la France qui a formidablement réussi à construire une industrie forte lors de la première vague d’électrification. Cette deuxième vague est l’occasion de la reconstituer et de contribuer à la souveraineté énergétique européenne à moyen terme.,2023-03-11,11,3,2023,Rudy Cluzel,,"{'neg': 0.054, 'neu': 0.728, 'pos': 0.218, 'compound': 0.8625}",0.8625,Positif,[]
"Pas si vite, le major européen BP reconsidère le rythme de la transition énergétique 

forbes.com/sites/daneberhart…",2023-03-11,11,3,2023,Fabien Bouglé,,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4926}",0.4926,Positif,[]
"Grâce aux KiloActs gagnés en agissant pour la transition énergétique avec ENGIE, je soutiens le projet de Seacleaners ! @ENGIEpartFR particuliers.engie.fr/mon_pr… #JagisAvecEngie # MonProgrammePourAgir",2023-03-11,11,3,2023,Chris H,,"{'neg': 0.038, 'neu': 0.699, 'pos': 0.262, 'compound': 0.7707}",0.7707,Positif,['projet']
"Grâce aux KiloActs gagnés en agissant pour la transition énergétique avec ENGIE, je soutiens le projet Ecotree ! @ENGIEpartFR particuliers.engie.fr/mon_pr… #JagisAvecEngie # MonProgrammePourAgir",2023-03-11,11,3,2023,Chris H,,"{'neg': 0.04, 'neu': 0.689, 'pos': 0.272, 'compound': 0.7707}",0.7707,Positif,['projet']
"Grâce aux KiloActs gagnés en agissant pour la transition énergétique avec ENGIE, je soutiens le projet de la Fondation de la Mer ! @ENGIEpartFR particuliers.engie.fr/mon_pr… #JagisAvecEngie #MonProgrammePourAgir",2023-03-11,11,3,2023,Chris H,,"{'neg': 0.035, 'neu': 0.728, 'pos': 0.237, 'compound': 0.7707}",0.7707,Positif,['projet']
"Quelle politique de transition énergétique pour territoire Balcons du Dauphiné.
Débat à ouvrir avec toute la population et les acteurs économiques de notre secteur.",2023-03-11,11,3,2023,"groupe des élu.es municipaux ""Crémieu - Dynamique""",,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.4404,Positif,['politique']
La transition énergétique offre une opportunité historique à la France qui a formidablement réussi à construire une industrie forte lors de la première vague d’électrification. Cette deuxième vague est l’occasion de la reconstituer et de contribuer à la souveraineté énergétique européenne à moyen terme. 🌎⚡️,2023-03-11,11,3,2023,Rudy Cluzel,,"{'neg': 0.09, 'neu': 0.716, 'pos': 0.194, 'compound': 0.7964}",0.7964,Positif,[]
Dans cet article plein de messonges EURATOM est bien une agence de l’UE sous son controlé tout comme le nucléaire français. De plus comme la commission pour la loue de transition énergétique l‘a montrer le commerce avec la France peux être stopper sans conséquences!,2023-03-11,11,3,2023,Lionel sittler,,"{'neg': 0.045, 'neu': 0.801, 'pos': 0.154, 'compound': 0.5962}",0.5962,Positif,"['nucléaire', 'français']"
"Alors, #EDF qui augmente de 8€ par mois l'abonnement pour les producteurs d'#énergie #solaire, je trouve ça très petit, et surtout, ça ne va pas dans le sens de la #transition #énergétique et #écologique.

#mylife #iwillsurvive",2023-03-11,11,3,2023,gomor@infosec.exchange,,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6792}",0.6792,Positif,"['énergie', 'solaire', 'écologique']"
"Joe Biden et Ursula von der Leyen ont promis vendredi à Washington d'éviter une concurrence délétère dans la course à la transition énergétique, ce qui doit passer par un accord sur certains métaux. fr.euronews.com/2023/03/11/t…",2023-03-11,11,3,2023,Viviane Godenne 🐝,,"{'neg': 0.032, 'neu': 0.714, 'pos': 0.254, 'compound': 0.7906}",0.7906,Positif,[]
"alors ces quoi le plan pour réduire les pénurie de personnelle, l'explosion du cout de la vie, la transition énergétique, le fait que le gouvernement abandonne les région éloigné, l’environnement. 99% des souverainiste que j'ai vue n'ont aucun plan",2023-03-11,11,3,2023,Jo,,"{'neg': 0.097, 'neu': 0.841, 'pos': 0.062, 'compound': -0.2244}",-0.2244,Negatif,"['plan', 'gouvernement']"
"Visite de l’unité de #méthanisation sur l’exploitation de 2 jeunes agriculteurs de #Pleugriffet

En présence de la sous-préfète de #pontivy du maire et des élus communaux, on y a parlé de 
👉 transition énergétique 
👉 gaz vert
👉 indépendance énergétique 
👉 agriculture 
👉 CO2",2023-03-11,11,3,2023,Anne Le Hénanff,,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.7574}",0.7574,Positif,"['vert', 'maire']"
"Non, c’est là où c’est tordu: c’´est 50% des besoins de la transition énergétique… je trouve le concept assez flou et c’est justement cette partie du discours qui m’a fait tiquer",2023-03-12,12,3,2023,Juste Sam,,"{'neg': 0.074, 'neu': 0.892, 'pos': 0.034, 'compound': -0.3816}",-0.3816,Negatif,['besoin']
"Les gens croient qu'en quelques clics du net, on peut intervenir dans le métier d'autrui qui a requis au moins 5 ans d'études.
C'est comme ceux, qui parlent de transition énergétique, pour jouer les branchés alors que la RDC est électrifiée à +-10%, en majorité de l'hydro.",2023-03-12,12,3,2023,SUMAILI NDEBA Bienvenu💡,,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.8353}",0.8353,Positif,[]
"Vu ce que les macronistes ont fait de la France en peu de temps, je ne suis pas sûr que leur confier la transition énergétique soit pertinent 
La Macronie = faiilite ( dette, déficit public, industrialisation, balance commerciale, pauvreté, immigration, souveraineté alimentaire.)",2023-03-12,12,3,2023,pauldeg,,"{'neg': 0.168, 'neu': 0.713, 'pos': 0.119, 'compound': -0.127}",-0.127,Negatif,"['macron', 'temps', 'public']"
"Comment réagir face aux défis de la transition énergétique ? (leur slogan basé sur de fausses estimations) en regardant cette vidéo ! ou comment faire le lien entre ""réchauffement"" et futurs  contraintes obligatoires.
 odysee.com/@flora:8/ARMES-CL…",2023-03-12,12,3,2023,chom-enterprise,,"{'neg': 0.128, 'neu': 0.733, 'pos': 0.139, 'compound': -0.2714}",-0.2714,Negatif,[]
"L’énergie solaire, grande gagnante de la transition énergétique partout dans le monde... sauf en France lemonde.fr/economie/article/… via @lemondefr",2023-03-12,12,3,2023,ExpressionsDeFrance,,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7587}",0.7587,Positif,"['énergie', 'solaire', 'monde']"
"Faux cher Bruno, il y a six mois c'était nécessaire pour financer la transition énergétique ! Il faut suivre un peu, parce que là c'est laisser croire qu'ils ne nous prennent pas pour des cons.",2023-03-12,12,3,2023,Jnb31,,"{'neg': 0.033, 'neu': 0.724, 'pos': 0.243, 'compound': 0.8609}",0.8609,Positif,['financer']
"🎙 Demain, dès 6h30, dans #ApollineMatin avec @apollineWakeUp:

► 7h15: Éric Brocardi, porte-parole de la Fédération nationale des sapeurs-pompiers de France

► 7h40: Agnès Pannier-Runacher, ministre de la Transition énergétique de France",2023-03-12,12,3,2023,RMC,,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4404}",0.4404,Positif,['ministre']
"F L’énergie solaire, grande gagnante de la transition énergétique partout dans le monde (Chine, USA, RFA, NL) … sauf en France LM 12/03/23 lemonde.fr/economie/article/…",2023-03-12,12,3,2023,Baechler Yves-Michel,,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.8299}",0.8299,Positif,"['énergie', 'solaire', 'monde']"
"Coûts en chute libre, installation facile et flexibilité, le solaire est le grand gagnant de la transition énergétique. Les records de puissance installée s’enchaînent en Chine, aux Etats-Unis, en Allemagne ou aux Pays-Bas. Un peu partout, sauf en France… lemonde.fr/economie/article/…",2023-03-12,12,3,2023,Julien Severe,,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.9081}",0.9081,Positif,"['solaire', 'monde']"
"Soutenez la campagne🔓Unlock pour une transition énergétique juste et efficace en signant la pétition : bit.ly/3MGHOIG
#Unlock #Renovationperformante",2023-03-12,12,3,2023,Valou,,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8176}",0.8176,Positif,[]
"☀️💡L’#énergie #solaire , grande gagnante de la transition énergétique partout dans le monde... sauf en France – via @lemondefr lemonde.fr/economie/article/…",2023-03-12,12,3,2023,Pascal Coussy,,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.7784}",0.7784,Positif,"['énergie', 'solaire', 'monde']"
"Parlez pour vous! Qui est le « c…n c…e »? Celui qui démolit le système qui sauvera l’humanité, ou celui qui le défend? Sans mondialisation, pas de transition énergétique, pas d’adaptation au réchauffement climatique. Tombez si vs voulez, n’entraînez pas les autres.",2023-03-12,12,3,2023,Frederic Moret 🇺🇦,,"{'neg': 0.068, 'neu': 0.894, 'pos': 0.038, 'compound': -0.3309}",-0.3309,Negatif,"['climat', 'mondial']"
"▶️ #TradesDZ
[COOPÉRATION]
@DKAmbAlg et SG  @industry_gov_dz :
""Renforcement relations de coopération bilatérale dans le domaine de l'#énergie,notamment dans les #hydrocarbures,les énergies nouvelles et renouvelables et la transition énergétique en #Algerie""
#Danemark #الجزائر ⤵️",2023-03-12,12,3,2023,Algeria - Business Today,,"{'neg': 0.031, 'neu': 0.846, 'pos': 0.123, 'compound': 0.6973}",0.6973,Positif,"['énergie', 'renouvelable']"
Transition énergétique à l'allemande simulator®,2023-03-12,12,3,2023,Aloïs,,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positif,['allemand']
Ah ouais saha la transition énergétique en plus c’est 30 min la recharge 😂,2023-03-12,12,3,2023,MP14 Fan Account,,"{'neg': 0.089, 'neu': 0.563, 'pos': 0.347, 'compound': 0.6996}",0.6996,Positif,[]
"Et la réinstallation de centrales illégales, basée sur un faux en écriture... Mais justement depuis l'été 2022, selon la sainte transition énergétique qui permet tout et n'importe quoi, y a plus besoin d'une quelconque antériorité cf Auterrive sur le gave d'Oloron. What a pity!",2023-03-12,12,3,2023,Lekuona Domenja,,"{'neg': 0.094, 'neu': 0.772, 'pos': 0.134, 'compound': -0.2718}",-0.2718,Negatif,['besoin']
"Faux, l’énergie solaire n’est pas une sourde d’énergie fiable. A jeter après 20 ans, non recyclable, polysilicone très pollueur, fait en Chine (donc dépendance énergétique)  eroi très bas…Le #nucleaire est le future de la transition énergétique.",2023-03-12,12,3,2023,La Papesse,,"{'neg': 0.157, 'neu': 0.677, 'pos': 0.166, 'compound': 0.1776}",0.1776,Positif,"['énergie', 'solaire']"
"🔵 On sait quand sera versé le #ChèqueÉnergie 2023

👉 Le chèque énergie 2023 sera versé ""à partir du 21 avril"" à ""5,8 millions de ménages"", a annoncé aujourd’hui la ministre de la Transition énergétique Agnès Pannier-Runacher.

🎙️D'un montant de 48 à 200 € selon les revenus",2023-03-13,13,3,2023,Renaissance Cantal 🌋15,,"{'neg': 0.021, 'neu': 0.888, 'pos': 0.091, 'compound': 0.6553}",0.6553,Positif,"['ministre', 'énergie']"
Interdire des choses c'est pas un problème en soi. Après Ils pourraient ne pas interdire les POW mais proposé une taxation sur les profits réalisé sur ces cryptos la qui permettrait de financer une transition énergétique c'est un exemple.,2023-03-13,13,3,2023,Spencer,,"{'neg': 0.074, 'neu': 0.736, 'pos': 0.191, 'compound': 0.5722}",0.5722,Positif,['financer']
"Le 27 avril j'aurai le plaisir de donner une conférence à l'@insadelyon sur les scénarios de transition énergétique possibles face aux 2 contraintes carbone (changement climatique et pénurie d'énergies fossiles).
Je parlerai notamment des scénarios RTE 😉
alumni-insa-lyon.org/agenda/…",2023-03-13,13,3,2023,Nicolas Barla,,"{'neg': 0.078, 'neu': 0.763, 'pos': 0.159, 'compound': 0.5696}",0.5696,Positif,"['énergie', 'climat', 'fossile', 'conférence']"
Ville de #Brignais - [BALADE THERMOGRAPHIQUE]   Ce samedi a eu lieu la balade thermographique organisée par l'Agence Locale de la Transition Énergétique Rhône en partenariat... #InfoFlash info-flash.com/info-flash/ac…,2023-03-13,13,3,2023,🇫🇷 InfoFlash_69,,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.571}",0.571,Positif,[]
"Les 96 Mds€ de coûts cachés de la transition énergétique: 
- raccorder les parcs solaires et éoliens + les bornes de recharge pour voitures ⚡️
- fabriquer des câbles résistants aux événements climatiques extrêmes

> ⁦@Marinegdlr⁩ in ⁦@LaTribune⁩ latribune.fr/entreprises-fin…",2023-03-13,13,3,2023,Jérôme Cristiani,,"{'neg': 0.157, 'neu': 0.784, 'pos': 0.06, 'compound': -0.508}",-0.508,Negatif,"['climat', 'entreprise', 'éolien', 'solaire']"
"Si on investissait réellement dans la SNCF pour aider la transition énergétique au lieu de créer des lignes de bus et des autoroutes à bagnolle individuelle qui servent surtout à générer des rentes pour des entreprises privées, ça serait pas mal non plus.",2023-03-13,13,3,2023,El Guay,,"{'neg': 0.059, 'neu': 0.709, 'pos': 0.232, 'compound': 0.8079}",0.8079,Positif,['entreprise']
"Réseau électrique : 96 milliards d'euros, ces coûts cachés (et colossaux) de la transition énergétique latribune.fr/entreprises-fin…",2023-03-13,13,3,2023,Wil,,"{'neg': 0.073, 'neu': 0.777, 'pos': 0.15, 'compound': 0.4199}",0.4199,Positif,"['entreprise', 'électrique']"
Transition énergétique et suicide programmé de la classe moyenne trends.levif.be/opinions/chr…,2023-03-13,13,3,2023,Homer Dalors 🇧🇪ⵣ,,"{'neg': 0.292, 'neu': 0.519, 'pos': 0.188, 'compound': -0.3818}",-0.3818,Negatif,[]
Transition énergétique et suicide programmé de la classe moyenne trends.levif.be/opinions/chr…,2023-03-13,13,3,2023,Lecutier Rose marie,,"{'neg': 0.292, 'neu': 0.519, 'pos': 0.188, 'compound': -0.3818}",-0.3818,Negatif,[]
Transition énergétique et suicide programmé de la classe moyenne trends.levif.be/opinions/chr…,2023-03-13,13,3,2023,Michel Péters,,"{'neg': 0.292, 'neu': 0.519, 'pos': 0.188, 'compound': -0.3818}",-0.3818,Negatif,[]
Le 17è ARDA Week s’est ouverte aujourd’hui au Cap. Il réunit plus de 400 participants venus de différents coins du continent et a pour thème : « Equilibrer la transition énergétique et la sécurité pour l’aval africain ». Voici les principales citations de la journée.,2023-03-13,13,3,2023,African Refiners & Distributors Association,,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.7339}",0.7339,Positif,['vert']
"Suite logique :
49-3,
Motion de censure,
Le gvt Borne saute,
dissolution,
élections législatives juin,
Majorité NUPES,
Retraite à 60 ans/40 annuités,
Augmentation salaires,
Blocage des prix,
Nationalisation énergie,
Justice fiscale,
Salaire étudiant,
Transition énergétique,
Etc",2023-03-13,13,3,2023,diogene2607,,"{'neg': 0.129, 'neu': 0.585, 'pos': 0.286, 'compound': 0.8313}",0.8313,Positif,"['énergie', 'solution', 'prix']"
Va falloir polluer plus alors. Encourageons l'Allemagne dans ça transition énergétique vers le charbon,2023-03-13,13,3,2023,BDN,,"{'neg': 0.172, 'neu': 0.677, 'pos': 0.151, 'compound': -0.1027}",-0.1027,Negatif,['charbon']
"Le chèque énergie sera versé à partir du 21 avril à tous les ménages éligibles, selon une annonce d’Agnès Pannier-Runacher, ministre de la Transition énergétique, ce lundi matin, sur RMC. #ChèqueEnergie
go.letelegramme.fr/vZfY",2023-03-13,13,3,2023,Le Télégramme Vannes,,"{'neg': 0.035, 'neu': 0.809, 'pos': 0.156, 'compound': 0.5837}",0.5837,Positif,"['ministre', 'énergie']"
"Le chèque énergie sera versé à partir du 21 avril à tous les ménages éligibles, selon une annonce d’Agnès Pannier-Runacher, ministre de la Transition énergétique, ce lundi matin, sur RMC. #ChèqueEnergie
go.letelegramme.fr/jBgC",2023-03-13,13,3,2023,Le Télégramme Auray,,"{'neg': 0.035, 'neu': 0.809, 'pos': 0.156, 'compound': 0.5837}",0.5837,Positif,"['ministre', 'énergie']"
